epoch,step,train_loss,train_acc
1,82,1.583963394165039,0.5078125
1,83,1.555821418762207,0.5390625
1,84,1.5408785343170166,0.5546875
1,85,1.3998310565948486,0.625
1,86,1.5771443843841553,0.40625
1,87,1.514837384223938,0.5234375
1,88,1.5859323740005493,0.5
1,89,1.5746073722839355,0.46875
1,90,1.5244739055633545,0.5078125
1,91,1.4411611557006836,0.5234375
1,92,1.5218677520751953,0.546875
1,93,1.3538951873779297,0.65625
1,94,1.513701319694519,0.5390625
1,95,1.485005497932434,0.5703125
1,96,1.3786582946777344,0.59375
1,97,1.4653546810150146,0.546875
1,98,1.4498612880706787,0.53125
1,99,1.5470705032348633,0.484375
1,100,1.4920289516448975,0.5
1,101,1.5730195045471191,0.4609375
1,102,1.4294884204864502,0.5234375
1,103,1.3985049724578857,0.5859375
1,104,1.4739007949829102,0.5546875
1,105,1.5736567974090576,0.5078125
1,106,1.4638853073120117,0.5859375
1,107,1.4865663051605225,0.5078125
1,108,1.5216336250305176,0.53125
1,109,1.5012249946594238,0.5
1,110,1.3608899116516113,0.640625
1,111,1.4611303806304932,0.5859375
1,112,1.3902037143707275,0.59375
1,113,1.493215560913086,0.515625
1,114,1.4327337741851807,0.546875
1,115,1.2892303466796875,0.609375
1,116,1.4924166202545166,0.515625
1,117,1.4724868535995483,0.5234375
1,118,1.451023817062378,0.546875
1,119,1.5301830768585205,0.5078125
1,120,1.428617238998413,0.5390625
1,121,1.382819414138794,0.578125
1,122,1.4072004556655884,0.5859375
1,123,1.4187092781066895,0.53125
1,124,1.4513943195343018,0.53125
1,125,1.449458122253418,0.5625
1,126,1.4662516117095947,0.5078125
1,127,1.4501557350158691,0.46875
1,128,1.4234312772750854,0.5625
1,129,1.3978863954544067,0.4765625
1,130,1.4207780361175537,0.515625
1,131,1.4038845300674438,0.5234375
1,132,1.353922963142395,0.5625
1,133,1.3914304971694946,0.515625
1,134,1.393009901046753,0.5390625
1,135,1.3947525024414062,0.5
1,136,1.3739619255065918,0.5546875
1,137,1.4345126152038574,0.5
1,138,1.3708970546722412,0.5703125
1,139,1.3709406852722168,0.5234375
1,140,1.4371371269226074,0.5390625
1,141,1.4028053283691406,0.5546875
1,142,1.349432349205017,0.578125
1,143,1.3804339170455933,0.4765625
1,144,1.4294006824493408,0.578125
1,145,1.3906631469726562,0.5
1,146,1.4843660593032837,0.5390625
1,147,1.2910000085830688,0.6171875
1,148,1.4356839656829834,0.515625
1,149,1.3987716436386108,0.515625
1,150,1.3683159351348877,0.609375
1,151,1.3362038135528564,0.5390625
1,152,1.2334959506988525,0.625
1,153,1.3835504055023193,0.578125
1,154,1.3836003541946411,0.4921875
1,155,1.271423101425171,0.5859375
1,156,1.354596734046936,0.578125
1,157,1.3614177703857422,0.5546875
1,158,1.4456779956817627,0.4765625
1,159,1.4866588115692139,0.4453125
1,160,1.3917944431304932,0.5
1,161,1.4463330507278442,0.5546875
1,162,1.5132606029510498,0.4765625
1,163,1.344537377357483,0.53125
1,164,1.340717077255249,0.5625
1,165,1.2892162799835205,0.546875
1,166,1.5293829441070557,0.4453125
1,167,1.285438060760498,0.59375
1,168,1.3774847984313965,0.5078125
1,169,1.2087020874023438,0.59375
1,170,1.3534786701202393,0.546875
1,171,1.3392155170440674,0.5703125
1,172,1.3134808540344238,0.5546875
1,173,1.336371898651123,0.53125
1,174,1.3949532508850098,0.515625
1,175,1.3567242622375488,0.515625
1,176,1.2408019304275513,0.6328125
1,177,1.2182118892669678,0.6640625
1,178,1.3818479776382446,0.53125
1,179,1.3527052402496338,0.546875
1,180,1.3471426963806152,0.5078125
1,181,1.3169480562210083,0.5703125
1,182,1.3545100688934326,0.53125
1,183,1.2539453506469727,0.6015625
1,184,1.2953484058380127,0.578125
1,185,1.298234462738037,0.5703125
1,186,1.2505240440368652,0.6171875
1,187,1.3097726106643677,0.5703125
1,188,1.2485542297363281,0.6015625
1,189,1.2612853050231934,0.59375
1,190,1.406042218208313,0.5078125
1,191,1.2888721227645874,0.5546875
1,192,1.3368232250213623,0.546875
1,193,1.3808379173278809,0.515625
1,194,1.3870868682861328,0.5390625
1,195,1.3027284145355225,0.5859375
1,196,1.4117850065231323,0.5
1,197,1.4518550634384155,0.5078125
1,198,1.3985159397125244,0.5
1,199,1.291367530822754,0.5625
1,200,1.4630846977233887,0.3984375
1,201,1.2960004806518555,0.546875
1,202,1.3163186311721802,0.5625
1,203,1.2630020380020142,0.5859375
1,204,1.2856464385986328,0.5
1,205,1.332350492477417,0.5546875
1,206,1.3234431743621826,0.53125
1,207,1.3173704147338867,0.5390625
1,208,1.3230724334716797,0.5390625
1,209,1.2971469163894653,0.5703125
1,210,1.2901490926742554,0.5625
1,211,1.4119937419891357,0.4921875
1,212,1.3030600547790527,0.546875
1,213,1.386833667755127,0.4765625
1,214,1.3392508029937744,0.53125
1,215,1.2611125707626343,0.546875
1,216,1.371670126914978,0.4921875
1,217,1.4080209732055664,0.5703125
1,218,1.2478396892547607,0.609375
1,219,1.2320621013641357,0.5859375
1,220,1.1346032619476318,0.6640625
1,221,1.2667078971862793,0.5859375
1,222,1.4077434539794922,0.5234375
1,223,1.2820391654968262,0.5234375
1,224,1.2890598773956299,0.546875
1,225,1.2233262062072754,0.609375
1,226,1.2615740299224854,0.546875
1,227,1.2351943254470825,0.5625
1,228,1.2247638702392578,0.578125
1,229,1.4496204853057861,0.4453125
1,230,1.2180207967758179,0.5859375
1,231,1.2914412021636963,0.5546875
1,232,1.270991325378418,0.5703125
1,233,1.3171117305755615,0.53125
1,234,1.3452348709106445,0.484375
1,235,1.2790489196777344,0.546875
1,236,1.4433906078338623,0.4921875
1,237,1.214138150215149,0.59375
1,238,1.407348871231079,0.4921875
1,239,1.3102892637252808,0.5703125
1,240,1.2734839916229248,0.59375
1,241,1.3078646659851074,0.5546875
1,242,1.1897921562194824,0.59375
1,243,1.2287557125091553,0.5703125
1,244,1.2733874320983887,0.546875
1,245,1.3305363655090332,0.5703125
1,246,1.335895299911499,0.53125
1,247,1.2980189323425293,0.546875
1,248,1.1961302757263184,0.6171875
1,249,1.3288476467132568,0.5390625
1,250,1.2099337577819824,0.578125
1,251,1.2263617515563965,0.5703125
1,252,1.3284482955932617,0.515625
1,253,1.3178960084915161,0.5078125
1,254,1.3053770065307617,0.5703125
1,255,1.223482608795166,0.59375
1,256,1.3312944173812866,0.5
1,257,1.3135454654693604,0.5390625
1,258,1.2505650520324707,0.6015625
1,259,1.1465864181518555,0.6171875
1,260,1.296127438545227,0.5703125
1,261,1.3799233436584473,0.5
1,262,1.2564574480056763,0.5390625
1,263,1.2091426849365234,0.6171875
1,264,1.3662075996398926,0.5546875
1,265,1.1728620529174805,0.578125
1,266,1.2216918468475342,0.5390625
1,267,1.3023207187652588,0.5234375
1,268,1.3091133832931519,0.484375
1,269,1.4095757007598877,0.46875
1,270,1.4371986389160156,0.4765625
1,271,1.2232568264007568,0.5859375
1,272,1.2600260972976685,0.5546875
1,273,1.3282032012939453,0.5234375
1,274,1.2505220174789429,0.546875
1,275,1.2281304597854614,0.578125
1,276,1.241746425628662,0.578125
1,277,1.310051679611206,0.5625
1,278,1.2593891620635986,0.515625
1,279,1.302778959274292,0.5625
1,280,1.2979209423065186,0.5703125
1,281,1.2556097507476807,0.5859375
1,282,1.2311205863952637,0.5546875
1,283,1.3225975036621094,0.5078125
1,284,1.1645084619522095,0.609375
1,285,1.3075344562530518,0.5078125
1,286,1.178530216217041,0.6328125
1,287,1.3447802066802979,0.5390625
1,288,1.3286386728286743,0.4921875
1,289,1.32975172996521,0.453125
1,290,1.229996681213379,0.546875
1,291,1.288877010345459,0.5078125
1,292,1.2118226289749146,0.5546875
1,293,1.1848394870758057,0.59375
1,294,1.1543766260147095,0.578125
1,295,1.210892915725708,0.5703125
1,296,1.1699073314666748,0.59375
1,297,1.4073549509048462,0.484375
1,298,1.4019194841384888,0.4453125
1,299,1.3046278953552246,0.546875
1,300,1.2859523296356201,0.5390625
1,301,1.254687786102295,0.5625
1,302,1.1514122486114502,0.6171875
1,303,1.2215968370437622,0.578125
1,304,1.2634403705596924,0.5625
1,305,1.2077915668487549,0.59375
1,306,1.3047236204147339,0.5390625
1,307,1.4229686260223389,0.46875
1,308,1.2648152112960815,0.5390625
1,309,1.313287377357483,0.578125
1,310,1.4005457162857056,0.484375
1,311,1.294072151184082,0.515625
1,312,1.2618908882141113,0.578125
1,313,1.2280257940292358,0.5625
1,314,1.2642544507980347,0.5546875
1,315,1.2007663249969482,0.625
1,316,1.300716519355774,0.53125
1,317,1.1412439346313477,0.578125
1,318,1.1826155185699463,0.5625
1,319,1.2332446575164795,0.59375
1,320,1.387521743774414,0.4921875
1,321,1.250985860824585,0.5546875
1,322,1.1536102294921875,0.625
1,323,1.2083892822265625,0.5703125
1,324,1.278580665588379,0.5859375
1,325,1.1971162557601929,0.5546875
1,326,1.1872367858886719,0.6484375
1,327,1.3173186779022217,0.53125
1,328,1.3199886083602905,0.546875
1,329,1.2065942287445068,0.6015625
1,330,1.245156168937683,0.546875
1,331,1.37906813621521,0.5
1,332,1.3232855796813965,0.5078125
1,333,1.3477318286895752,0.5234375
1,334,1.2533761262893677,0.4921875
1,335,1.1620445251464844,0.6171875
1,336,1.3306034803390503,0.5703125
1,337,1.2547590732574463,0.53125
1,338,1.3459324836730957,0.5546875
1,339,1.1665878295898438,0.5859375
1,340,1.3379253149032593,0.4609375
1,341,1.334096908569336,0.515625
1,342,1.1143747568130493,0.640625
1,343,1.2443492412567139,0.5859375
1,344,1.3256739377975464,0.4921875
1,345,1.3681409358978271,0.484375
1,346,1.3135464191436768,0.53125
1,347,1.1066508293151855,0.6328125
1,348,1.3070842027664185,0.5078125
1,349,1.2169740200042725,0.578125
1,350,1.3523032665252686,0.5234375
1,351,1.0398736000061035,0.609375
1,352,1.245553970336914,0.546875
1,353,1.1265664100646973,0.5625
1,354,1.2344229221343994,0.5703125
1,355,1.2548189163208008,0.5078125
1,356,1.3411331176757812,0.484375
1,357,1.1246916055679321,0.6328125
1,358,1.2455408573150635,0.59375
1,359,1.2016656398773193,0.5859375
1,360,1.4100582599639893,0.4609375
1,361,1.2182235717773438,0.609375
1,362,1.2292015552520752,0.59375
1,363,1.2012218236923218,0.6015625
1,364,1.1509464979171753,0.609375
1,365,1.4376587867736816,0.53125
1,366,1.3376468420028687,0.5078125
1,367,1.3607988357543945,0.515625
1,368,1.162953495979309,0.640625
1,369,1.3151884078979492,0.515625
1,370,1.1142206192016602,0.6796875
1,371,1.3837782144546509,0.4921875
1,372,1.320054292678833,0.546875
1,373,1.2082242965698242,0.5546875
1,374,1.268894076347351,0.5625
1,375,1.2144508361816406,0.5546875
1,376,1.3369288444519043,0.484375
1,377,1.1960475444793701,0.578125
1,378,1.1084762811660767,0.609375
1,379,1.1546401977539062,0.578125
1,380,1.2569737434387207,0.546875
1,381,1.336832046508789,0.546875
1,382,1.1551486253738403,0.5703125
1,383,1.254873514175415,0.53125
1,384,1.210431694984436,0.53125
1,385,1.356162428855896,0.5
1,386,1.250653862953186,0.5625
1,387,1.2112197875976562,0.5703125
1,388,1.2682737112045288,0.5234375
1,389,1.2969059944152832,0.5859375
1,390,1.1987364292144775,0.6015625
2,391,1.2073196172714233,0.5625
2,392,1.1643445491790771,0.5859375
2,393,1.207113265991211,0.5859375
2,394,1.3608365058898926,0.484375
2,395,1.3028398752212524,0.53125
2,396,1.2909873723983765,0.4765625
2,397,1.1230131387710571,0.6484375
2,398,1.1408350467681885,0.59375
2,399,1.1986109018325806,0.5703125
2,400,1.1989867687225342,0.6484375
2,401,1.240091323852539,0.5390625
2,402,1.2098565101623535,0.59375
2,403,1.2486958503723145,0.5390625
2,404,1.174659252166748,0.5859375
2,405,1.1982042789459229,0.546875
2,406,1.1824100017547607,0.5546875
2,407,1.2304506301879883,0.5234375
2,408,1.1105449199676514,0.609375
2,409,1.1110997200012207,0.6328125
2,410,1.1668120622634888,0.5703125
2,411,1.2626303434371948,0.5703125
2,412,1.280379056930542,0.5078125
2,413,1.2356486320495605,0.609375
2,414,1.3300185203552246,0.5546875
2,415,1.2236785888671875,0.6015625
2,416,1.2376998662948608,0.4921875
2,417,1.2598459720611572,0.53125
2,418,1.283376693725586,0.578125
2,419,1.3572955131530762,0.5390625
2,420,1.2030054330825806,0.5625
2,421,1.2256195545196533,0.5625
2,422,1.301038146018982,0.5078125
2,423,1.0606722831726074,0.640625
2,424,1.1866416931152344,0.6015625
2,425,1.2381069660186768,0.5703125
2,426,1.3787298202514648,0.5390625
2,427,1.1506528854370117,0.6015625
2,428,1.1688597202301025,0.6328125
2,429,1.1303811073303223,0.6171875
2,430,1.2915427684783936,0.5703125
2,431,0.982131838798523,0.6328125
2,432,1.209852695465088,0.5078125
2,433,1.151036024093628,0.5625
2,434,1.1536171436309814,0.5859375
2,435,1.3897236585617065,0.5
2,436,1.2383427619934082,0.5859375
2,437,1.1673388481140137,0.625
2,438,1.2610926628112793,0.546875
2,439,1.1380475759506226,0.59375
2,440,1.1904698610305786,0.59375
2,441,1.2272238731384277,0.6015625
2,442,1.1667627096176147,0.5859375
2,443,1.2043347358703613,0.5546875
2,444,1.189685344696045,0.5546875
2,445,1.2503902912139893,0.5546875
2,446,1.1601505279541016,0.5859375
2,447,1.3456155061721802,0.515625
2,448,1.166567325592041,0.578125
2,449,1.2953932285308838,0.5625
2,450,1.2722156047821045,0.5
2,451,1.3369991779327393,0.484375
2,452,1.2151362895965576,0.5859375
2,453,1.1030397415161133,0.6328125
2,454,1.2788970470428467,0.5390625
2,455,1.108675241470337,0.6328125
2,456,1.1618525981903076,0.5703125
2,457,1.1592352390289307,0.625
2,458,1.2353582382202148,0.5546875
2,459,1.2006773948669434,0.5390625
2,460,1.2522103786468506,0.546875
2,461,1.2723532915115356,0.4921875
2,462,1.295199990272522,0.53125
2,463,1.1182247400283813,0.625
2,464,1.2031152248382568,0.53125
2,465,1.185408115386963,0.5625
2,466,1.221603512763977,0.5703125
2,467,1.2104768753051758,0.578125
2,468,1.1910014152526855,0.5390625
2,469,1.1185684204101562,0.609375
2,470,1.1670451164245605,0.5546875
2,471,1.2241487503051758,0.5390625
2,472,1.3908865451812744,0.546875
2,473,1.203535795211792,0.53125
2,474,1.1523864269256592,0.6015625
2,475,1.0951783657073975,0.6015625
2,476,1.1611170768737793,0.59375
2,477,1.229667067527771,0.6171875
2,478,1.1686692237854004,0.5859375
2,479,1.3269972801208496,0.5703125
2,480,1.2935411930084229,0.515625
2,481,1.2843096256256104,0.5
2,482,1.1980209350585938,0.5703125
2,483,1.174809455871582,0.640625
2,484,1.2534971237182617,0.578125
2,485,1.0691606998443604,0.6328125
2,486,1.1487009525299072,0.5703125
2,487,1.112807273864746,0.6328125
2,488,1.1961607933044434,0.5703125
2,489,1.150618314743042,0.6484375
2,490,1.25229811668396,0.5546875
2,491,1.1285815238952637,0.5859375
2,492,1.233425498008728,0.5
2,493,1.3049960136413574,0.5078125
2,494,1.2901952266693115,0.53125
2,495,1.1513006687164307,0.5625
2,496,1.222137451171875,0.578125
2,497,1.2170027494430542,0.5390625
2,498,1.2836463451385498,0.5625
2,499,1.310927391052246,0.5546875
2,500,1.0368059873580933,0.6796875
2,501,1.2930842638015747,0.5625
2,502,1.305174708366394,0.5390625
2,503,1.3184741735458374,0.546875
2,504,1.2193236351013184,0.5390625
2,505,1.1689127683639526,0.6171875
2,506,1.2679100036621094,0.5703125
2,507,1.0881788730621338,0.6171875
2,508,1.3128037452697754,0.484375
2,509,1.2059417963027954,0.5390625
2,510,1.1169475317001343,0.578125
2,511,1.1821026802062988,0.59375
2,512,1.2072336673736572,0.5234375
2,513,1.1011521816253662,0.5625
2,514,1.2989102602005005,0.5859375
2,515,1.2598114013671875,0.5390625
2,516,1.1845154762268066,0.6328125
2,517,1.0947294235229492,0.6171875
2,518,1.2640515565872192,0.546875
2,519,1.1689598560333252,0.5859375
2,520,1.216971516609192,0.625
2,521,1.1767585277557373,0.5703125
2,522,1.2295658588409424,0.53125
2,523,1.3199782371520996,0.515625
2,524,1.1942644119262695,0.5546875
2,525,1.1164113283157349,0.640625
2,526,1.2527809143066406,0.59375
2,527,1.3131511211395264,0.5625
2,528,1.1638411283493042,0.5859375
2,529,1.3115179538726807,0.5234375
2,530,1.1312544345855713,0.6328125
2,531,1.1532145738601685,0.671875
2,532,1.2586266994476318,0.5390625
2,533,1.2556555271148682,0.484375
2,534,1.2972362041473389,0.546875
2,535,1.217756748199463,0.578125
2,536,1.2706040143966675,0.53125
2,537,1.2200658321380615,0.5546875
2,538,1.264086365699768,0.5625
2,539,1.1436161994934082,0.5546875
2,540,1.1796112060546875,0.5234375
2,541,1.169703483581543,0.6015625
2,542,1.2555999755859375,0.546875
2,543,1.0503950119018555,0.6875
2,544,1.1002833843231201,0.6015625
2,545,1.0518405437469482,0.6328125
2,546,1.1242679357528687,0.6484375
2,547,1.233790636062622,0.5234375
2,548,1.0386631488800049,0.65625
2,549,1.2210112810134888,0.5546875
2,550,1.1531686782836914,0.609375
2,551,1.1980197429656982,0.625
2,552,1.203027367591858,0.5625
2,553,1.2591350078582764,0.5546875
2,554,1.1586246490478516,0.609375
2,555,1.222622036933899,0.59375
2,556,1.3407046794891357,0.5234375
2,557,1.1182193756103516,0.59375
2,558,1.4372901916503906,0.5546875
2,559,1.2383153438568115,0.5859375
2,560,1.052354335784912,0.640625
2,561,1.2289166450500488,0.5625
2,562,1.1692191362380981,0.6328125
2,563,1.275477647781372,0.546875
2,564,1.1118667125701904,0.6328125
2,565,1.1788225173950195,0.5859375
2,566,1.076772928237915,0.640625
2,567,1.242783784866333,0.546875
2,568,1.160548210144043,0.6015625
2,569,1.1873011589050293,0.578125
2,570,1.2558515071868896,0.5703125
2,571,1.2148127555847168,0.5390625
2,572,1.2111575603485107,0.53125
2,573,1.2459176778793335,0.5234375
2,574,1.215027928352356,0.5390625
2,575,1.1419832706451416,0.578125
2,576,1.1072440147399902,0.578125
2,577,1.239009141921997,0.5234375
2,578,1.2655940055847168,0.53125
2,579,1.246042013168335,0.5234375
2,580,1.2147471904754639,0.546875
2,581,1.2870320081710815,0.5234375
2,582,1.2687093019485474,0.5234375
2,583,1.1642460823059082,0.5078125
2,584,1.2910140752792358,0.59375
2,585,1.1705174446105957,0.5546875
2,586,1.3142797946929932,0.5
2,587,1.1422984600067139,0.6328125
2,588,1.1534039974212646,0.578125
2,589,1.1925768852233887,0.5390625
2,590,1.0107218027114868,0.6640625
2,591,1.2312334775924683,0.5625
2,592,1.121567964553833,0.6484375
2,593,1.1390520334243774,0.6015625
2,594,1.221639633178711,0.515625
2,595,1.1615347862243652,0.6484375
2,596,1.131068468093872,0.59375
2,597,1.2032861709594727,0.6015625
2,598,1.2361133098602295,0.5078125
2,599,1.1965900659561157,0.5703125
2,600,1.4231183528900146,0.46875
2,601,1.2010836601257324,0.53125
2,602,1.3426339626312256,0.53125
2,603,1.1690113544464111,0.59375
2,604,1.2243847846984863,0.5703125
2,605,1.129746675491333,0.5859375
2,606,1.2324202060699463,0.578125
2,607,1.2718782424926758,0.5703125
2,608,1.2426443099975586,0.5703125
2,609,1.2486212253570557,0.546875
2,610,1.1529844999313354,0.59375
2,611,1.1023586988449097,0.6484375
2,612,1.0948207378387451,0.625
2,613,1.1322203874588013,0.6796875
2,614,1.1009182929992676,0.640625
2,615,1.2860883474349976,0.5234375
2,616,1.0952537059783936,0.671875
2,617,1.2582606077194214,0.5546875
2,618,1.1336376667022705,0.6015625
2,619,1.210984706878662,0.609375
2,620,1.1795176267623901,0.5859375
2,621,1.1645386219024658,0.6015625
2,622,1.1787607669830322,0.578125
2,623,1.2624497413635254,0.5078125
2,624,1.1774249076843262,0.625
2,625,1.1404587030410767,0.53125
2,626,1.081706166267395,0.6171875
2,627,1.4351171255111694,0.515625
2,628,1.168800950050354,0.5390625
2,629,1.1269570589065552,0.640625
2,630,1.3902461528778076,0.453125
2,631,1.38108491897583,0.5234375
2,632,1.2097370624542236,0.5703125
2,633,1.1732712984085083,0.5546875
2,634,1.165920376777649,0.5703125
2,635,1.1234164237976074,0.6171875
2,636,1.260324239730835,0.53125
2,637,1.1502281427383423,0.5859375
2,638,1.2436069250106812,0.4921875
2,639,1.1970787048339844,0.59375
2,640,1.185745358467102,0.578125
2,641,1.2911717891693115,0.546875
2,642,1.216630220413208,0.5546875
2,643,1.1356194019317627,0.5859375
2,644,1.1352379322052002,0.5859375
2,645,1.239240288734436,0.5390625
2,646,1.2243127822875977,0.578125
2,647,1.2059569358825684,0.546875
2,648,1.1463682651519775,0.5703125
2,649,1.0141959190368652,0.59375
2,650,1.1846650838851929,0.6328125
2,651,1.1760025024414062,0.59375
2,652,1.230144739151001,0.5078125
2,653,1.1815141439437866,0.546875
2,654,1.2599008083343506,0.578125
2,655,1.2370831966400146,0.5546875
2,656,1.2263743877410889,0.5703125
2,657,1.2753701210021973,0.5703125
2,658,1.024031162261963,0.65625
2,659,1.1326680183410645,0.59375
2,660,1.1842788457870483,0.5703125
2,661,1.15252685546875,0.609375
2,662,1.2345597743988037,0.5703125
2,663,1.149007797241211,0.5859375
2,664,1.2277950048446655,0.5234375
2,665,1.3436238765716553,0.484375
2,666,1.2064067125320435,0.5546875
2,667,1.2007780075073242,0.5546875
2,668,1.2615100145339966,0.5859375
2,669,1.2014588117599487,0.5859375
2,670,1.1643376350402832,0.5390625
2,671,1.2829651832580566,0.5390625
2,672,1.168725848197937,0.6328125
2,673,1.132028579711914,0.609375
2,674,1.2063853740692139,0.5546875
2,675,1.131464958190918,0.5859375
2,676,1.1471598148345947,0.6015625
2,677,1.1613870859146118,0.5546875
2,678,1.2245272397994995,0.4765625
2,679,1.2655285596847534,0.53125
2,680,1.1101394891738892,0.625
2,681,1.334752082824707,0.4453125
2,682,1.1888866424560547,0.5546875
2,683,1.1130661964416504,0.6171875
2,684,1.1410424709320068,0.6015625
2,685,1.2754623889923096,0.5546875
2,686,1.1949355602264404,0.5625
2,687,1.3369226455688477,0.4765625
2,688,1.2403535842895508,0.515625
2,689,1.150841236114502,0.5859375
2,690,1.1855977773666382,0.5703125
2,691,1.198020100593567,0.5703125
2,692,1.0292466878890991,0.65625
2,693,1.120068073272705,0.5859375
2,694,1.0979032516479492,0.6484375
2,695,1.1529948711395264,0.6328125
2,696,1.1814961433410645,0.5703125
2,697,1.2704899311065674,0.5078125
2,698,1.2498681545257568,0.5703125
2,699,1.3202354907989502,0.4921875
2,700,1.1716609001159668,0.5546875
2,701,1.138143539428711,0.5859375
2,702,1.1850028038024902,0.59375
2,703,1.0152292251586914,0.6640625
2,704,1.0965657234191895,0.625
2,705,1.0712571144104004,0.6015625
2,706,1.1122517585754395,0.578125
2,707,0.9890727996826172,0.6875
2,708,1.0822701454162598,0.6328125
2,709,1.2090485095977783,0.5703125
2,710,1.1764649152755737,0.5390625
2,711,1.2398606538772583,0.5625
2,712,1.2590816020965576,0.5546875
2,713,1.1360617876052856,0.5625
2,714,1.095496654510498,0.6328125
2,715,1.215827465057373,0.5078125
2,716,1.1377599239349365,0.5859375
2,717,1.1919994354248047,0.5546875
2,718,1.1212117671966553,0.6171875
2,719,1.2161502838134766,0.578125
2,720,1.140395164489746,0.6640625
2,721,1.1152536869049072,0.5859375
2,722,1.4622564315795898,0.5078125
2,723,1.0877797603607178,0.6171875
2,724,1.1667237281799316,0.5625
2,725,1.3380857706069946,0.5
2,726,1.0350701808929443,0.65625
2,727,1.3968496322631836,0.5
2,728,1.1700228452682495,0.609375
2,729,1.2328026294708252,0.5625
2,730,1.242032527923584,0.5703125
2,731,1.178948163986206,0.6015625
2,732,1.198185682296753,0.546875
2,733,1.1131402254104614,0.640625
2,734,1.210519552230835,0.5625
2,735,1.1764814853668213,0.5859375
2,736,1.2019288539886475,0.5625
2,737,1.190542459487915,0.53125
2,738,1.0701913833618164,0.625
2,739,1.1627683639526367,0.5546875
2,740,1.194594144821167,0.5625
2,741,1.165389060974121,0.6171875
2,742,1.32369065284729,0.4921875
2,743,1.126973032951355,0.6484375
2,744,1.245637059211731,0.546875
2,745,1.1247771978378296,0.609375
2,746,1.2481496334075928,0.546875
2,747,0.9982149004936218,0.6875
2,748,1.157557725906372,0.625
2,749,1.2856354713439941,0.546875
2,750,1.1145228147506714,0.5859375
2,751,1.1106497049331665,0.59375
2,752,1.0655639171600342,0.6953125
2,753,1.104529619216919,0.640625
2,754,1.2231216430664062,0.5390625
2,755,1.1671369075775146,0.5703125
2,756,1.278611421585083,0.53125
2,757,1.2724840641021729,0.5546875
2,758,1.1516871452331543,0.5703125
2,759,1.110074520111084,0.625
2,760,1.2740468978881836,0.484375
2,761,1.09917414188385,0.625
2,762,1.2365546226501465,0.5
2,763,1.1461341381072998,0.578125
2,764,1.1687912940979004,0.6015625
2,765,1.0852317810058594,0.5859375
