epoch,step,loss
1,1,5.495575904846191
1,2,5.491196632385254
1,3,5.355541706085205
1,4,5.20426607131958
1,5,5.212161064147949
1,6,5.132444381713867
1,7,5.1293158531188965
1,8,5.214716911315918
1,9,5.16801118850708
1,10,5.170058250427246
1,11,5.1879472732543945
1,12,5.1224517822265625
1,13,5.092389106750488
1,14,5.105541229248047
1,15,5.22806978225708
1,16,5.0897650718688965
1,17,5.011840343475342
1,18,5.121255874633789
1,19,5.070382595062256
1,20,5.146171569824219
1,21,5.098278522491455
1,22,4.9756011962890625
1,23,5.081716537475586
1,24,5.053144454956055
1,25,5.009009838104248
1,26,5.1045684814453125
1,27,4.997254848480225
1,28,5.074775218963623
1,29,5.004054069519043
1,30,5.030423164367676
1,31,5.047295570373535
1,32,5.010662078857422
1,33,4.958732604980469
1,34,5.0251383781433105
1,35,5.028031349182129
1,36,4.919503211975098
1,37,5.0730695724487305
1,38,5.061214923858643
1,39,4.973165512084961
1,40,5.041195869445801
1,41,4.915740966796875
1,42,5.003334999084473
1,43,5.058387756347656
1,44,5.058107852935791
1,45,4.899550437927246
1,46,4.973694801330566
1,47,4.9083662033081055
1,48,4.979859828948975
1,49,4.980428695678711
1,50,4.906844139099121
1,51,4.986989498138428
1,52,4.8946852684021
1,53,5.013967990875244
1,54,4.899858474731445
1,55,5.005513668060303
1,56,5.007905960083008
1,57,4.936389446258545
1,58,4.908140182495117
1,59,4.96058988571167
1,60,5.002445697784424
1,61,4.940146446228027
1,62,4.950281143188477
1,63,4.846979141235352
1,64,4.941191673278809
1,65,4.957630157470703
1,66,4.957026481628418
1,67,4.905108451843262
1,68,4.931859970092773
1,69,4.974582672119141
1,70,4.876392364501953
1,71,4.892651081085205
1,72,4.940394401550293
1,73,4.937511920928955
1,74,4.980931282043457
1,75,4.858015060424805
1,76,4.974418640136719
1,77,4.864833831787109
1,78,4.8902974128723145
1,79,4.975105285644531
1,80,5.027492523193359
1,81,4.946015357971191
1,82,4.95819616317749
1,83,4.902953147888184
1,84,4.888335227966309
1,85,4.959227561950684
1,86,4.8631367683410645
1,87,4.975502967834473
1,88,4.928718566894531
1,89,4.903868675231934
1,90,4.907597064971924
1,91,4.9213948249816895
1,92,4.997361183166504
1,93,4.94547176361084
1,94,4.8681559562683105
1,95,4.8819780349731445
1,96,4.891412734985352
1,97,4.899525165557861
1,98,4.914259910583496
1,99,4.829779148101807
1,100,4.879639625549316
1,101,4.926568984985352
1,102,4.852108955383301
1,103,4.903799057006836
1,104,4.982072830200195
1,105,4.8665080070495605
1,106,4.934908390045166
1,107,4.843145370483398
1,108,4.865711212158203
1,109,4.885781288146973
1,110,4.894370079040527
1,111,4.9476799964904785
1,112,4.885429382324219
1,113,4.807465553283691
1,114,4.776510715484619
1,115,4.809828281402588
1,116,4.822317123413086
1,117,4.887598037719727
1,118,4.877083778381348
1,119,4.909029960632324
1,120,4.840290069580078
1,121,4.83116340637207
1,122,4.904972076416016
1,123,4.858453750610352
1,124,4.830499649047852
1,125,4.851994037628174
1,126,4.898056507110596
1,127,4.886501312255859
1,128,4.842607498168945
1,129,4.760882377624512
1,130,4.8964009284973145
1,131,4.925649166107178
1,132,4.903426170349121
1,133,4.915325164794922
1,134,4.912432670593262
1,135,4.8583903312683105
1,136,4.888824462890625
1,137,4.779395580291748
1,138,4.778635025024414
1,139,4.904170513153076
1,140,4.810221195220947
1,141,4.811273574829102
1,142,4.826265811920166
1,143,4.906510353088379
1,144,4.834088325500488
1,145,4.830831527709961
1,146,4.819857597351074
1,147,4.788946151733398
1,148,4.814886569976807
1,149,4.808798789978027
1,150,4.9199724197387695
1,151,4.846160888671875
1,152,4.832201957702637
1,153,4.878565311431885
1,154,4.914614200592041
1,155,4.782299041748047
1,156,4.902757167816162
1,157,4.912871360778809
1,158,4.794110298156738
1,159,4.8159637451171875
1,160,4.761899948120117
1,161,4.755805015563965
1,162,4.8316450119018555
1,163,4.751682281494141
1,164,4.721916675567627
1,165,4.829167366027832
1,166,4.817419052124023
1,167,4.869343280792236
1,168,4.809330940246582
1,169,4.832427978515625
1,170,4.727726936340332
1,171,4.76630973815918
1,172,4.868894100189209
1,173,4.722563743591309
1,174,4.784038543701172
1,175,4.799323081970215
1,176,4.75052547454834
1,177,4.784441947937012
1,178,4.772304534912109
1,179,4.788751602172852
1,180,4.814603805541992
1,181,4.726033687591553
1,182,4.793152809143066
1,183,4.717852592468262
1,184,4.750626564025879
1,185,4.730664253234863
1,186,4.750019550323486
1,187,4.790623664855957
1,188,4.708232879638672
1,189,4.7767438888549805
1,190,4.733936786651611
1,191,4.783987045288086
1,192,4.781074523925781
1,193,4.68096399307251
1,194,4.791293144226074
1,195,4.72737455368042
1,196,4.837948799133301
1,197,4.805234909057617
1,198,4.720889568328857
1,199,4.775411605834961
1,200,4.73725700378418
1,201,4.830103397369385
1,202,4.774466514587402
1,203,4.753904342651367
1,204,4.768121242523193
1,205,4.797679901123047
1,206,4.811476707458496
1,207,4.695417404174805
1,208,4.718508720397949
1,209,4.733184814453125
1,210,4.752708911895752
1,211,4.7541399002075195
1,212,4.742021560668945
1,213,4.7569499015808105
1,214,4.752223968505859
1,215,4.793464183807373
1,216,4.767399787902832
1,217,4.816832542419434
1,218,4.894750118255615
1,219,4.751438140869141
1,220,4.780006408691406
1,221,4.710599899291992
1,222,4.730125904083252
1,223,4.859539031982422
1,224,4.853825569152832
1,225,4.816856861114502
1,226,4.694609642028809
1,227,4.768916130065918
1,228,4.754783630371094
1,229,4.8027729988098145
1,230,4.699913501739502
1,231,4.717867851257324
1,232,4.759151935577393
1,233,4.790400505065918
1,234,4.795096397399902
1,235,4.799103260040283
1,236,4.765892028808594
1,237,4.713819980621338
1,238,4.672423839569092
1,239,4.753904819488525
1,240,4.779654026031494
1,241,4.792280197143555
1,242,4.742002487182617
1,243,4.801486968994141
1,244,4.764499664306641
1,245,4.693455696105957
1,246,4.824028491973877
1,247,4.673917770385742
1,248,4.664606094360352
1,249,4.825708389282227
1,250,4.718636989593506
1,251,4.772683620452881
1,252,4.8211870193481445
1,253,4.862272262573242
1,254,4.8315534591674805
1,255,4.761266708374023
1,256,4.7129364013671875
1,257,4.702662467956543
1,258,4.85117244720459
1,259,4.720333099365234
1,260,4.738129615783691
1,261,4.797402381896973
1,262,4.75050163269043
1,263,4.765717506408691
1,264,4.712542533874512
1,265,4.709062099456787
1,266,4.78317403793335
1,267,4.808263301849365
1,268,4.7701616287231445
1,269,4.75514030456543
1,270,4.7108588218688965
1,271,4.771938323974609
1,272,4.720659255981445
1,273,4.822141170501709
1,274,4.7443742752075195
1,275,4.74515438079834
1,276,4.733386993408203
1,277,4.6935319900512695
1,278,4.7260332107543945
1,279,4.803269386291504
1,280,4.675715446472168
1,281,4.617205619812012
1,282,4.713971138000488
1,283,4.705889701843262
1,284,4.8016510009765625
1,285,4.7444233894348145
1,286,4.689214706420898
1,287,4.7247233390808105
1,288,4.704119682312012
1,289,4.627134799957275
1,290,4.664618492126465
1,291,4.715009689331055
1,292,4.6629133224487305
1,293,4.759478569030762
1,294,4.71056604385376
1,295,4.780047416687012
1,296,4.647809982299805
1,297,4.67465353012085
1,298,4.677764892578125
1,299,4.694659233093262
1,300,4.723108291625977
1,301,4.702898025512695
1,302,4.775254726409912
1,303,4.720324993133545
1,304,4.685772895812988
1,305,4.710003852844238
1,306,4.694484233856201
1,307,4.772958278656006
1,308,4.662919998168945
1,309,4.7111406326293945
1,310,4.613704681396484
1,311,4.697467803955078
1,312,4.710698127746582
1,313,4.783959865570068
1,314,4.733226776123047
1,315,4.691690444946289
1,316,4.627574443817139
1,317,4.65526819229126
1,318,4.6599273681640625
1,319,4.717474937438965
1,320,4.734172821044922
1,321,4.643207550048828
1,322,4.724945068359375
1,323,4.70328950881958
1,324,4.682980537414551
1,325,4.62919807434082
1,326,4.767416954040527
1,327,4.7488908767700195
1,328,4.7537078857421875
1,329,4.711310386657715
1,330,4.694149971008301
1,331,4.666123390197754
1,332,4.691730499267578
1,333,4.677678108215332
1,334,4.650198936462402
1,335,4.739168167114258
1,336,4.788778305053711
1,337,4.724864959716797
1,338,4.713972091674805
1,339,4.730544090270996
1,340,4.696253299713135
1,341,4.692770957946777
1,342,4.7170729637146
1,343,4.707677364349365
1,344,4.7448930740356445
1,345,4.739473342895508
1,346,4.663165092468262
1,347,4.684247016906738
1,348,4.643682479858398
1,349,4.796137809753418
1,350,4.747880458831787
1,351,4.737829685211182
1,352,4.695281028747559
1,353,4.695119857788086
1,354,4.615766525268555
1,355,4.601656913757324
1,356,4.690107822418213
1,357,4.675919055938721
1,358,4.747006416320801
1,359,4.624814987182617
1,360,4.725137233734131
1,361,4.687849521636963
1,362,4.632654190063477
1,363,4.710350036621094
1,364,4.710439205169678
1,365,4.652553558349609
1,366,4.696982383728027
1,367,4.69877815246582
1,368,4.736605167388916
1,369,4.717089653015137
1,370,4.620114803314209
1,371,4.6825103759765625
1,372,4.652291297912598
1,373,4.65101432800293
1,374,4.687098979949951
1,375,4.722007751464844
1,376,4.764045715332031
1,377,4.621069431304932
1,378,4.565922737121582
1,379,4.633538722991943
1,380,4.638421058654785
1,381,4.656121253967285
1,382,4.695066452026367
1,383,4.607936859130859
1,384,4.677523136138916
1,385,4.59807014465332
1,386,4.626461982727051
1,387,4.7107744216918945
1,388,4.666311264038086
1,389,4.749475479125977
1,390,4.741598129272461
2,391,4.74833869934082
2,392,4.727648735046387
2,393,4.650798797607422
2,394,4.69228982925415
2,395,4.791257381439209
2,396,4.609168529510498
2,397,4.705810070037842
2,398,4.677223205566406
2,399,4.680182933807373
2,400,4.689059734344482
2,401,4.725213050842285
2,402,4.697973251342773
2,403,4.727863788604736
2,404,4.732738971710205
2,405,4.688092231750488
2,406,4.659960746765137
2,407,4.74431848526001
2,408,4.655340194702148
2,409,4.583642959594727
2,410,4.78354024887085
2,411,4.66541862487793
2,412,4.638839244842529
2,413,4.665297508239746
2,414,4.646333694458008
2,415,4.617476940155029
2,416,4.711130142211914
2,417,4.701673984527588
2,418,4.6378936767578125
2,419,4.679194450378418
2,420,4.678140163421631
2,421,4.684128761291504
2,422,4.588600158691406
2,423,4.615812301635742
2,424,4.667302131652832
2,425,4.663897514343262
2,426,4.722178936004639
2,427,4.6759796142578125
2,428,4.64674186706543
2,429,4.685181140899658
2,430,4.604047775268555
2,431,4.6373677253723145
2,432,4.613552093505859
2,433,4.640625
2,434,4.660067558288574
2,435,4.663907051086426
2,436,4.723981857299805
2,437,4.661131858825684
2,438,4.666023254394531
2,439,4.621272563934326
2,440,4.684855937957764
2,441,4.636898040771484
2,442,4.571291923522949
2,443,4.649710655212402
2,444,4.653719902038574
2,445,4.600427627563477
2,446,4.692043781280518
2,447,4.679771423339844
2,448,4.5706377029418945
2,449,4.621695518493652
2,450,4.621940612792969
2,451,4.65316104888916
2,452,4.623547077178955
2,453,4.670217990875244
2,454,4.639872074127197
2,455,4.698464870452881
2,456,4.705935955047607
2,457,4.609557628631592
2,458,4.59757137298584
2,459,4.764010429382324
2,460,4.666167736053467
2,461,4.5979838371276855
2,462,4.69858980178833
2,463,4.713396072387695
2,464,4.665217876434326
2,465,4.667414665222168
2,466,4.635274410247803
2,467,4.629149436950684
2,468,4.718576431274414
2,469,4.600546836853027
2,470,4.583132743835449
2,471,4.655277252197266
2,472,4.7017059326171875
2,473,4.7147722244262695
2,474,4.6448845863342285
2,475,4.612504959106445
2,476,4.649212837219238
2,477,4.627155780792236
2,478,4.600301742553711
2,479,4.632972717285156
2,480,4.719416618347168
2,481,4.769352912902832
2,482,4.599403381347656
2,483,4.612336158752441
2,484,4.692746162414551
2,485,4.704130172729492
2,486,4.618075370788574
2,487,4.593482494354248
2,488,4.649730205535889
2,489,4.616543769836426
2,490,4.535499095916748
2,491,4.551141738891602
2,492,4.691086292266846
2,493,4.567556381225586
2,494,4.609743118286133
2,495,4.543850898742676
2,496,4.657625198364258
2,497,4.572559356689453
2,498,4.679659843444824
2,499,4.703672409057617
2,500,4.6181464195251465
2,501,4.667037487030029
2,502,4.618525981903076
2,503,4.640097141265869
2,504,4.592684268951416
2,505,4.6970534324646
2,506,4.645022392272949
2,507,4.612226486206055
2,508,4.623952865600586
2,509,4.6312689781188965
2,510,4.682652473449707
2,511,4.7347540855407715
2,512,4.632499694824219
2,513,4.615297794342041
2,514,4.638038158416748
2,515,4.641668796539307
2,516,4.649356842041016
2,517,4.676915168762207
2,518,4.637249946594238
2,519,4.625702857971191
2,520,4.719432830810547
2,521,4.6160688400268555
2,522,4.6361284255981445
2,523,4.68820858001709
2,524,4.616176605224609
2,525,4.605503082275391
2,526,4.6545491218566895
2,527,4.647565841674805
2,528,4.643599033355713
2,529,4.615330696105957
2,530,4.686975479125977
2,531,4.660061359405518
2,532,4.58223819732666
2,533,4.587568283081055
2,534,4.589130401611328
2,535,4.683433532714844
2,536,4.573246479034424
2,537,4.604744911193848
2,538,4.606536388397217
2,539,4.65661096572876
2,540,4.714966773986816
2,541,4.659972667694092
2,542,4.595678329467773
2,543,4.729299068450928
2,544,4.581735610961914
2,545,4.633813858032227
2,546,4.707075119018555
2,547,4.659188270568848
2,548,4.628453731536865
2,549,4.559252738952637
2,550,4.619484901428223
2,551,4.608985900878906
2,552,4.639020919799805
2,553,4.625494956970215
2,554,4.571139812469482
2,555,4.6551361083984375
2,556,4.64903450012207
2,557,4.643707275390625
2,558,4.643028736114502
2,559,4.603615760803223
2,560,4.618292808532715
2,561,4.655732154846191
2,562,4.660159111022949
2,563,4.610574245452881
2,564,4.6347527503967285
2,565,4.716002464294434
2,566,4.572368621826172
2,567,4.693531036376953
2,568,4.633759021759033
2,569,4.649325847625732
2,570,4.635217189788818
2,571,4.647208213806152
2,572,4.669598579406738
2,573,4.590765953063965
2,574,4.644575119018555
2,575,4.659799575805664
2,576,4.511795997619629
2,577,4.5847697257995605
2,578,4.705809593200684
2,579,4.6292500495910645
2,580,4.627336502075195
2,581,4.725464820861816
2,582,4.610386371612549
2,583,4.574131488800049
2,584,4.58494758605957
2,585,4.703571319580078
2,586,4.6336846351623535
2,587,4.618124008178711
2,588,4.636476039886475
2,589,4.621758460998535
2,590,4.620043754577637
2,591,4.622872352600098
2,592,4.668785095214844
2,593,4.5736846923828125
2,594,4.636123180389404
2,595,4.6783037185668945
2,596,4.607702255249023
2,597,4.603130340576172
2,598,4.629042625427246
2,599,4.527402877807617
2,600,4.627353668212891
2,601,4.602908134460449
2,602,4.6594061851501465
2,603,4.679389953613281
2,604,4.630213737487793
2,605,4.627597332000732
2,606,4.566184997558594
2,607,4.613633155822754
2,608,4.585418701171875
2,609,4.645936965942383
2,610,4.485218048095703
2,611,4.638379096984863
2,612,4.64348840713501
2,613,4.593339443206787
2,614,4.580272674560547
2,615,4.623224258422852
2,616,4.615663528442383
2,617,4.6238298416137695
2,618,4.59052848815918
2,619,4.634976387023926
2,620,4.691048622131348
2,621,4.613387584686279
2,622,4.515894889831543
2,623,4.6226420402526855
2,624,4.609258651733398
2,625,4.621739387512207
2,626,4.5863566398620605
2,627,4.587053298950195
2,628,4.673051357269287
2,629,4.572183132171631
2,630,4.68356990814209
2,631,4.631580352783203
2,632,4.581732273101807
2,633,4.5631914138793945
2,634,4.687468528747559
2,635,4.602278709411621
2,636,4.5944671630859375
2,637,4.62312126159668
2,638,4.65610408782959
2,639,4.63621711730957
2,640,4.593033790588379
2,641,4.62531852722168
2,642,4.534355163574219
2,643,4.571249485015869
2,644,4.584381580352783
2,645,4.682448863983154
2,646,4.66396427154541
2,647,4.585796356201172
2,648,4.610727310180664
2,649,4.6585693359375
2,650,4.6602253913879395
2,651,4.664655685424805
2,652,4.547871112823486
2,653,4.565601348876953
2,654,4.621945381164551
2,655,4.647579193115234
2,656,4.565403461456299
2,657,4.605289459228516
2,658,4.573145866394043
2,659,4.603872299194336
2,660,4.557926177978516
2,661,4.654563903808594
2,662,4.58680534362793
2,663,4.568479537963867
2,664,4.619170188903809
2,665,4.5217976570129395
2,666,4.585333824157715
